date,race,weather,horses,condition,fam,gate,number,name,sex,age,weight,odds,popular,weight_diff,training_center,result
1991/10/26,多摩川S(OP),曇,11,稍,False,7,9,ローレンダッドレイ,牡,7,53.0,98.9,11.0,4.0,東,6
1991/10/26,多摩川S(OP),曇,11,稍,False,5,5,ウメノマッキー,牝,4,49.0,19.8,8.0,6.0,東,7
1991/10/26,多摩川S(OP),曇,11,稍,False,8,11,ビッグファイト,牡,4,54.0,13.6,5.0,2.0,東,8
1991/10/26,多摩川S(OP),曇,11,稍,False,1,1,ミナモトジュニアス,牝,5,51.0,24.9,9.0,0.0,西,9
1991/10/26,多摩川S(OP),曇,11,稍,False,6,6,クラシックブリッジ,牡,6,55.0,8.2,3.0,6.0,東,10
1991/10/26,多摩川S(OP),曇,11,稍,False,8,10,オールダッシュ,セ,8,53.0,61.3,10.0,2.0,東,11
1986/10/25,いちょう特別(OP),晴,7,良,False,7,7,メリーナイス,牡,3,53.0,1.3,1.0,4.0,東,1
1986/10/25,いちょう特別(OP),晴,7,良,False,1,1,セントナダラ,牡,3,53.0,26.2,6.0,4.0,東,2
1986/10/25,いちょう特別(OP),晴,7,良,False,2,2,ウイルドラゴン,牡,3,53.0,7.7,4.0,-2.0,東,3
1986/10/25,いちょう特別(OP),晴,7,良,False,6,6,サクラジェイド,牡,3,54.0,5.9,2.0,-2.0,東,4
1986/10/25,いちょう特別(OP),晴,7,良,False,3,3,コーセイ,牝,3,53.0,7.2,3.0,2.0,東,5
1986/10/25,いちょう特別(OP),晴,7,良,False,5,5,スズラバン,牡,3,53.0,18.4,5.0,-2.0,東,6
1986/10/25,いちょう特別(OP),晴,7,良,False,4,4,キョウエイユウキ,牡,3,53.0,29.8,7.0,-10.0,東,7
1995/05/20,カーネーションC(OP),晴,10,良,True,6,6,マルブツメグミ,牝,4,54.0,7.4,4.0,2.0,西,1
1995/05/20,カーネーションC(OP),晴,10,良,True,8,10,ユーワケリガン,牝,4,54.0,67.6,9.0,-2.0,東,2
1995/05/20,カーネーションC(OP),晴,10,良,True,3,3,ダービーキングダム,牝,4,54.0,2.0,1.0,-10.0,西,3
1995/05/20,カーネーションC(OP),晴,10,良,True,4,4,ステージプリマ,牝,4,54.0,42.1,8.0,0.0,東,4
1995/05/20,カーネーションC(OP),晴,10,良,True,7,8,カリスタプリティ,牝,4,54.0,6.8,3.0,6.0,東,5
1995/05/20,カーネーションC(OP),晴,10,良,True,2,2,ダンツダンサー,牝,4,54.0,7.8,5.0,2.0,西,6
1995/05/20,カーネーションC(OP),晴,10,良,True,8,9,イサミサクラ,牝,4,54.0,4.9,2.0,10.0,西,7
1995/05/20,カーネーションC(OP),晴,10,良,True,7,7,ピュアハート,牝,4,54.0,92.0,10.0,0.0,西,8
1995/05/20,カーネーションC(OP),晴,10,良,True,1,1,ゲイリースマイリー,牝,4,54.0,20.7,7.0,4.0,東,9
1995/05/20,カーネーションC(OP),晴,10,良,True,5,5,クリアカット,牝,4,54.0,16.6,6.0,0.0,西,10
2015/02/08,東京新聞杯(G3),曇,16,稍,False,3,6,ヴァンセンヌ,牡,6,56.0,6.0,3.0,-8.0,西,1
2015/02/08,東京新聞杯(G3),曇,16,稍,False,7,13,アルフレード,牡,6,56.0,36.9,9.0,-4.0,東,2
2015/02/08,東京新聞杯(G3),曇,16,稍,False,5,10,フルーキー,牡,5,56.0,4.2,1.0,0.0,西,3
2015/02/08,東京新聞杯(G3),曇,16,稍,False,2,4,シャイニープリンス,牡,5,56.0,7.6,4.0,6.0,東,4
2015/02/08,東京新聞杯(G3),曇,16,稍,False,2,3,リルダヴァル,牡,8,56.0,22.9,8.0,0.0,西,5
2015/02/08,東京新聞杯(G3),曇,16,稍,False,6,12,エキストラエンド,牡,6,57.0,4.3,2.0,-2.0,西,6
2015/02/08,東京新聞杯(G3),曇,16,稍,False,3,5,マイネルメリエンダ,牡,4,56.0,10.0,7.0,6.0,東,7
2015/02/08,東京新聞杯(G3),曇,16,稍,False,5,9,ダノンヨーヨー,牡,9,57.0,127.4,15.0,-12.0,西,8
2015/02/08,東京新聞杯(G3),曇,16,稍,False,1,2,アンコイルド,牡,6,56.0,54.5,11.0,-2.0,西,9
2015/02/08,東京新聞杯(G3),曇,16,稍,False,8,16,タガノグランパ,牡,4,56.0,9.2,6.0,-10.0,西,10
2015/02/08,東京新聞杯(G3),曇,16,稍,False,7,14,サトノギャラント,牡,6,56.0,8.3,5.0,-8.0,東,11
2015/02/08,東京新聞杯(G3),曇,16,稍,False,1,1,メイショウヤタロウ,牡,7,56.0,51.4,10.0,10.0,西,12
2015/02/08,東京新聞杯(G3),曇,16,稍,False,4,7,フェスティヴタロー,牡,6,56.0,80.8,14.0,-4.0,東,13
2015/02/08,東京新聞杯(G3),曇,16,稍,False,4,8,フレイムヘイロー,セ,7,56.0,72.2,13.0,-2.0,東,14
2015/02/08,東京新聞杯(G3),曇,16,稍,False,8,15,マイネルホウオウ,牡,5,56.0,56.2,12.0,38.0,東,15
2015/02/08,東京新聞杯(G3),曇,16,稍,False,6,11,ハノハノ,牡,7,56.0,162.2,16.0,4.0,西,16
1993/06/06,NZT4歳S(G2),晴,12,稍,False,8,11,トーヨーリファール,牡,4,56.0,10.7,6.0,0.0,西,1
1993/06/06,NZT4歳S(G2),晴,12,稍,False,5,6,ケイウーマン,牝,4,54.0,7.8,4.0,-2.0,西,2
1993/06/06,NZT4歳S(G2),晴,12,稍,False,2,2,ホクトフィル,牡,4,56.0,5.6,2.0,0.0,東,3
1993/06/06,NZT4歳S(G2),晴,12,稍,False,6,7,ビコーアルファー,牡,4,56.0,6.7,3.0,-2.0,西,4
1993/06/06,NZT4歳S(G2),晴,12,稍,False,4,4,キョウワアリシバ,牡,4,56.0,2.5,1.0,-6.0,西,5
1993/06/06,NZT4歳S(G2),晴,12,稍,False,8,12,エーピーグランプリ,牡,4,56.0,59.2,10.0,2.0,西,6
1993/06/06,NZT4歳S(G2),晴,12,稍,False,5,5,ホッカイキルディア,牡,4,56.0,19.5,8.0,-2.0,東,7
1993/06/06,NZT4歳S(G2),晴,12,稍,False,6,8,キョウワジュテーム,牝,4,54.0,45.0,9.0,12.0,西,8
1993/06/06,NZT4歳S(G2),晴,12,稍,False,7,10,スプレンダーガール,牝,4,54.0,68.9,11.0,8.0,東,9
1993/06/06,NZT4歳S(G2),晴,12,稍,False,1,1,マウントロード,牡,4,56.0,78.7,12.0,2.0,東,10
1993/06/06,NZT4歳S(G2),晴,12,稍,False,3,3,フジワンマンクロス,牡,4,56.0,12.4,7.0,-2.0,西,11
1993/06/06,NZT4歳S(G2),晴,12,稍,False,7,9,セントミサイル,牡,4,56.0,8.5,5.0,6.0,西,12
2017/02/05,東京新聞杯(G3),小雨,10,良,False,2,2,ブラックスピネル,牡,4,56.0,6.4,3.0,-6.0,西,1
2017/02/05,東京新聞杯(G3),小雨,10,良,False,5,5,プロディガルサン,牡,4,56.0,11.4,5.0,22.0,東,2
2017/02/05,東京新聞杯(G3),小雨,10,良,False,7,7,エアスピネル,牡,4,57.0,1.8,1.0,4.0,西,3
2017/02/05,東京新聞杯(G3),小雨,10,良,False,3,3,マイネルアウラート,牡,6,57.0,10.4,4.0,0.0,東,4
2017/02/05,東京新聞杯(G3),小雨,10,良,False,4,4,ストーミーシー,牡,4,56.0,183.1,10.0,-6.0,東,4
2017/02/05,東京新聞杯(G3),小雨,10,良,False,8,10,ヤングマンパワー,牡,5,57.0,4.8,2.0,6.0,東,6
2017/02/05,東京新聞杯(G3),小雨,10,良,False,1,1,ダイワリベラル,牡,6,56.0,89.5,8.0,2.0,東,7
2017/02/05,東京新聞杯(G3),小雨,10,良,False,6,6,ブラックムーン,牡,5,56.0,12.5,6.0,-6.0,西,8
2017/02/05,東京新聞杯(G3),小雨,10,良,False,8,9,ロイカバード,牡,4,56.0,14.1,7.0,4.0,西,9
2017/02/05,東京新聞杯(G3),小雨,10,良,False,7,8,タガノブルグ,牡,6,56.0,147.3,9.0,4.0,西,10
2015/10/24,富士S(G3),晴,16,良,False,2,3,ダノンプラチナ,牡,3,54.0,9.9,4.0,6.0,東,1
2015/10/24,富士S(G3),晴,16,良,False,6,11,サトノアラジン,牡,4,56.0,2.4,1.0,4.0,西,2
2015/10/24,富士S(G3),晴,16,良,False,7,14,ロゴタイプ,牡,5,58.0,9.5,3.0,-4.0,東,3
2015/10/24,富士S(G3),晴,16,良,False,4,7,シェルビー,牡,6,56.0,45.9,12.0,-2.0,西,4
2015/10/24,富士S(G3),晴,16,良,False,8,16,フルーキー,牡,5,56.0,7.0,2.0,0.0,西,5
2015/10/24,富士S(G3),晴,16,良,False,8,15,グランシルク,牡,3,54.0,11.6,5.0,2.0,東,6
2015/10/24,富士S(G3),晴,16,良,False,1,2,シャイニープリンス,牡,5,56.0,20.3,9.0,6.0,東,7
2015/10/24,富士S(G3),晴,16,良,False,5,9,カレンブラックヒル,牡,6,58.0,22.1,10.0,-6.0,西,8
2015/10/24,富士S(G3),晴,16,良,False,7,13,ワールドエース,牡,6,57.0,30.8,11.0,0.0,西,9
2015/10/24,富士S(G3),晴,16,良,False,6,12,アルバタックス,牡,5,56.0,64.0,15.0,-6.0,西,10
2015/10/24,富士S(G3),晴,16,良,False,1,1,ブレイズアトレイル,牡,6,56.0,88.6,16.0,2.0,西,11
2015/10/24,富士S(G3),晴,16,良,False,3,5,ヤングマンパワー,牡,3,55.0,20.3,8.0,-6.0,東,12
2015/10/24,富士S(G3),晴,16,良,False,4,8,ヤマカツエース,牡,3,56.0,15.6,7.0,4.0,西,13
2015/10/24,富士S(G3),晴,16,良,False,2,4,マイネルホウオウ,牡,5,58.0,49.8,13.0,2.0,東,14
2015/10/24,富士S(G3),晴,16,良,False,3,6,クラリティスカイ,牡,3,57.0,12.9,6.0,8.0,西,15
2015/10/24,富士S(G3),晴,16,良,False,5,10,アルマワイオリ,牡,3,54.0,50.9,14.0,-4.0,西,16
2009/01/31,東京新聞杯(G3),曇,16,不,False,3,6,アブソリュート,牡,5,56.0,11.7,5.0,4.0,東,1
2009/01/31,東京新聞杯(G3),曇,16,不,False,7,14,キャプテンベガ,牡,6,56.0,50.1,15.0,2.0,西,2
2009/01/31,東京新聞杯(G3),曇,16,不,False,1,2,スマイルジャック,牡,4,56.0,17.0,9.0,2.0,東,3
2009/01/31,東京新聞杯(G3),曇,16,不,False,2,4,リザーブカード,牡,6,56.0,15.2,7.0,6.0,東,4
2009/01/31,東京新聞杯(G3),曇,16,不,False,4,7,ゲイルスパーキー,牡,5,56.0,30.7,13.0,2.0,東,5
2009/01/31,東京新聞杯(G3),曇,16,不,False,6,12,タマモサポート,牡,6,57.0,4.0,1.0,2.0,西,6
2009/01/31,東京新聞杯(G3),曇,16,不,False,5,10,リキッドノーツ,牡,8,56.0,45.8,14.0,0.0,東,7
2009/01/31,東京新聞杯(G3),曇,16,不,False,8,15,タケミカヅチ,牡,4,55.0,15.5,8.0,-4.0,東,8
2009/01/31,東京新聞杯(G3),曇,16,不,False,2,3,ショウワモダン,牡,5,56.0,12.2,6.0,0.0,東,9
2009/01/31,東京新聞杯(G3),曇,16,不,False,8,16,キストゥヘヴン,牝,6,55.0,26.9,11.0,8.0,東,10
2009/01/31,東京新聞杯(G3),曇,16,不,False,5,9,マルカシェンク,牡,6,57.0,8.8,4.0,-8.0,西,11
2009/01/31,東京新聞杯(G3),曇,16,不,False,4,8,トップガンジョー,牡,7,56.0,141.0,16.0,10.0,東,12
2009/01/31,東京新聞杯(G3),曇,16,不,False,3,5,ローレルゲレイロ,牡,5,57.0,4.4,2.0,-2.0,西,13
2009/01/31,東京新聞杯(G3),曇,16,不,False,7,13,ファストロック,牡,5,56.0,24.6,10.0,0.0,東,14
2009/01/31,東京新聞杯(G3),曇,16,不,False,6,11,サイレントプライド,牡,6,58.0,8.4,3.0,6.0,東,15
2009/01/31,東京新聞杯(G3),曇,16,不,False,1,1,ショウナンアルバ,牡,4,55.0,28.1,12.0,8.0,東,16
2007/10/20,富士S(G3),晴,18,良,False,2,4,マイネルシーガル,牡,3,54.0,8.3,4.0,4.0,東,1
2007/10/20,富士S(G3),晴,18,良,False,7,15,マイケルバローズ,牡,6,56.0,12.9,7.0,0.0,西,2
2007/10/20,富士S(G3),晴,18,良,False,3,5,トウショウカレッジ,牡,5,56.0,17.3,8.0,2.0,西,3
2007/10/20,富士S(G3),晴,18,良,False,4,7,エアシェイディ,牡,6,56.0,4.2,1.0,-4.0,東,4
2007/10/20,富士S(G3),晴,18,良,False,3,6,グレイトジャーニー,牡,6,56.0,35.0,12.0,0.0,西,5
2007/10/20,富士S(G3),晴,18,良,False,5,9,アンブロワーズ,牝,5,54.0,26.8,11.0,-8.0,西,6
2007/10/20,富士S(G3),晴,18,良,False,7,14,トウショウヴォイス,牡,5,56.0,22.5,10.0,2.0,東,7
2007/10/20,富士S(G3),晴,18,良,False,7,13,コイウタ,牝,4,56.0,12.1,6.0,0.0,東,8
2007/10/20,富士S(G3),晴,18,良,False,2,3,オレハマッテルゼ,牡,7,58.0,36.8,14.0,-2.0,西,9
2007/10/20,富士S(G3),晴,18,良,False,8,16,ローレルゲレイロ,牡,3,54.0,10.0,5.0,0.0,西,10
2007/10/20,富士S(G3),晴,18,良,False,8,18,シンボリグラン,牡,5,57.0,6.6,3.0,6.0,東,11
2007/10/20,富士S(G3),晴,18,良,False,6,11,スウィフトカレント,牡,6,56.0,6.0,2.0,-4.0,西,12
2007/10/20,富士S(G3),晴,18,良,False,1,1,マイネルフォーグ,牡,3,54.0,69.4,16.0,4.0,西,13
2007/10/20,富士S(G3),晴,18,良,False,4,8,カタマチボタン,牝,3,52.0,18.0,9.0,10.0,東,14
2007/10/20,富士S(G3),晴,18,良,False,6,12,フジサイレンス,牡,7,56.0,136.6,18.0,-8.0,東,15
2007/10/20,富士S(G3),晴,18,良,False,5,10,ピカレスクコート,牡,5,57.0,35.7,13.0,0.0,西,16
2007/10/20,富士S(G3),晴,18,良,False,1,2,グラスボンバー,牡,7,56.0,102.1,17.0,8.0,東,17
2007/10/20,富士S(G3),晴,18,良,False,8,17,ミスティックエイジ,牡,6,56.0,60.7,15.0,-16.0,西,18
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,2,4,ライラプス,牝,3,54.0,3.1,1.0,0.0,西,1
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,3,6,ジョウノビクトリア,牝,3,54.0,12.3,6.0,-2.0,西,2
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,5,9,ラドランファーマ,牝,3,54.0,8.1,4.0,-4.0,東,3
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,7,13,パーフェクトマッチ,牝,3,54.0,4.2,3.0,-2.0,東,4
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,5,10,ビコーグレイス,牝,3,54.0,123.4,14.0,-6.0,東,5
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,2,3,プリンセスイブ,牝,3,54.0,11.9,5.0,4.0,東,6
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,8,15,ネヴァーピリオド,牝,3,54.0,54.4,9.0,2.0,西,7
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,1,1,シャドウムーン,牝,3,54.0,75.4,10.0,4.0,東,8
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,1,2,ケージーカチドキ,牝,3,54.0,122.4,13.0,0.0,東,9
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,8,16,スズカパサー,牝,3,54.0,142.8,16.0,4.0,西,10
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,4,8,ピースオブラヴ,牝,3,54.0,125.5,15.0,0.0,地,11
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,7,14,ショウナンパントル,牝,3,56.0,3.6,2.0,12.0,東,12
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,6,11,ツルマルオトメ,牝,3,54.0,40.9,8.0,-4.0,西,13
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,4,7,コスモキャンディス,牝,3,54.0,110.9,12.0,-2.0,東,14
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,6,12,アドマイヤヒラリー,牝,3,54.0,36.1,7.0,-8.0,西,15
2005/02/19,デイリー杯クイーンC(G3),雨,16,重,True,3,5,スズカグレイス,牝,3,54.0,101.2,11.0,-2.0,西,16
1996/10/19,アイルランドT(OP),晴,14,良,False,7,12,ショウリノメガミ,牝,6,55.0,7.9,4.0,0.0,西,1
1996/10/19,アイルランドT(OP),晴,14,良,False,3,4,タイキマーシャル,牡,5,56.0,2.2,1.0,0.0,東,2
1996/10/19,アイルランドT(OP),晴,14,良,False,4,5,シャインフォード,牡,6,54.0,15.0,5.0,4.0,東,3
1996/10/19,アイルランドT(OP),晴,14,良,False,3,3,サクラスピードオー,牡,4,56.5,4.7,3.0,0.0,東,4
1996/10/19,アイルランドT(OP),晴,14,良,False,8,13,クラウンシチー,牡,7,56.5,4.5,2.0,2.0,東,5
1996/10/19,アイルランドT(OP),晴,14,良,False,8,14,エイシンコンカード,牡,4,54.0,18.4,6.0,-2.0,西,6
1996/10/19,アイルランドT(OP),晴,14,良,False,7,11,マリーゴッド,牡,6,52.0,126.8,11.0,6.0,東,7
1996/10/19,アイルランドT(OP),晴,14,良,False,2,2,トウショウストーム,牡,7,52.0,146.7,12.0,-4.0,東,8
1996/10/19,アイルランドT(OP),晴,14,良,False,6,10,スーパーライセンス,牡,7,55.0,53.8,9.0,4.0,東,9
1996/10/19,アイルランドT(OP),晴,14,良,False,4,6,ペガサス,牡,7,52.0,190.6,14.0,-2.0,東,10
1996/10/19,アイルランドT(OP),晴,14,良,False,5,8,ケントニーオー,牡,7,55.0,20.4,7.0,-4.0,東,11
1996/10/19,アイルランドT(OP),晴,14,良,False,5,7,コペルティーナ,牝,6,53.0,67.0,10.0,-6.0,東,12
1996/10/19,アイルランドT(OP),晴,14,良,False,1,1,ミラクルドラゴンズ,牡,9,49.0,148.6,13.0,2.0,東,13
1996/10/19,アイルランドT(OP),晴,14,良,False,6,9,プリンセストウジン,牝,6,49.0,49.2,8.0,4.0,東,14
1984/05/13,安田記念(G1),小雨,22,良,False,3,5,ハッピープログレス,牡,7,57.0,,,0.0,西,1
1984/05/13,安田記念(G1),小雨,22,良,False,1,1,ダスゲニー,牝,5,55.0,,,0.0,東,2
1984/05/13,安田記念(G1),小雨,22,良,False,5,11,サンオーイ,牡,5,57.0,,,0.0,東,3
1984/05/13,安田記念(G1),小雨,22,良,False,7,17,アサカシルバー,牡,6,57.0,,,0.0,東,4
1984/05/13,安田記念(G1),小雨,22,良,False,2,3,キヨヒダカ,牡,7,57.0,,,0.0,東,5
1984/05/13,安田記念(G1),小雨,22,良,False,8,22,タカラテンリュウ,牡,6,57.0,,,0.0,東,6
1984/05/13,安田記念(G1),小雨,22,良,False,3,7,ミヤジダケオー,牡,7,57.0,,,0.0,西,7
1984/05/13,安田記念(G1),小雨,22,良,False,4,10,シュウザンキング,牡,6,57.0,,,0.0,東,8
1984/05/13,安田記念(G1),小雨,22,良,False,4,9,シャダイソフィア,牝,5,55.0,,,0.0,西,9
1984/05/13,安田記念(G1),小雨,22,良,False,6,16,ドウカンヤシマ,牡,5,57.0,,,0.0,東,10
1984/05/13,安田記念(G1),小雨,22,良,False,6,15,ミスラディカル,牝,6,55.0,,,0.0,西,11
1984/05/13,安田記念(G1),小雨,22,良,False,7,19,ワールドキング,牡,8,57.0,,,0.0,東,12
1984/05/13,安田記念(G1),小雨,22,良,False,7,18,アローボヘミアン,牡,6,57.0,,,0.0,東,13
1984/05/13,安田記念(G1),小雨,22,良,False,5,13,スズタカプリンセス,牝,5,55.0,,,0.0,西,14
1984/05/13,安田記念(G1),小雨,22,良,False,3,6,ニシノスキー,牡,5,57.0,,,0.0,東,15
1984/05/13,安田記念(G1),小雨,22,良,False,2,4,サクラハツユキ,牝,5,55.0,,,0.0,東,16
1984/05/13,安田記念(G1),小雨,22,良,False,8,21,アップセッター,牡,5,57.0,,,0.0,東,17
1984/05/13,安田記念(G1),小雨,22,良,False,8,20,スピードトライ,牡,5,57.0,,,0.0,東,18
1984/05/13,安田記念(G1),小雨,22,良,False,1,2,スマートボーイ,牡,5,57.0,,,0.0,東,19
1984/05/13,安田記念(G1),小雨,22,良,False,4,8,シンボリヨーク,牡,6,57.0,,,0.0,東,20
1984/05/13,安田記念(G1),小雨,22,良,False,6,14,ノーザンキーラー,牝,5,55.0,,,0.0,東,21
1984/05/13,安田記念(G1),小雨,22,良,False,5,12,リバティーベル,牝,7,55.0,,,0.0,東,22
1993/05/16,安田記念(G1),晴,16,良,False,7,14,ヤマニンゼファー,牡,6,57.0,5.4,2.0,0.0,東,1
1993/05/16,安田記念(G1),晴,16,良,False,3,6,イクノディクタス,牝,7,55.0,109.6,14.0,0.0,西,2
1993/05/16,安田記念(G1),晴,16,良,False,4,7,シンコウラブリイ,牝,5,55.0,5.5,3.0,-2.0,東,3
1993/05/16,安田記念(G1),晴,16,良,False,2,4,シスタートウショウ,牝,6,55.0,10.3,5.0,0.0,西,4
1993/05/16,安田記念(G1),晴,16,良,False,8,15,ロータスプール,牡,7,57.0,16.2,7.0,0.0,外,5
1993/05/16,安田記念(G1),晴,16,良,False,2,3,キットウッド,牡,5,57.0,6.0,4.0,0.0,外,6
1993/05/16,安田記念(G1),晴,16,良,False,6,12,トシグリーン,牡,7,57.0,38.4,9.0,0.0,西,7
1993/05/16,安田記念(G1),晴,16,良,False,7,13,カミノクレッセ,牡,7,57.0,34.3,8.0,12.0,西,8
1993/05/16,安田記念(G1),晴,16,良,False,8,16,ムービースター,牡,8,57.0,13.4,6.0,2.0,西,9
1993/05/16,安田記念(G1),晴,16,良,False,1,2,ニシノフラワー,牝,5,55.0,2.7,1.0,-4.0,西,10
1993/05/16,安田記念(G1),晴,16,良,False,6,11,ハヤブサオーカン,牡,1,57.0,219.7,16.0,8.0,西,11
1993/05/16,安田記念(G1),晴,16,良,False,4,8,エーピージェット,牡,5,57.0,56.9,11.0,-4.0,東,12
1993/05/16,安田記念(G1),晴,16,良,False,5,9,プラチナシチー,牡,5,57.0,174.3,15.0,2.0,西,13
1993/05/16,安田記念(G1),晴,16,良,False,5,10,キョウワホウセキ,牝,5,55.0,43.1,10.0,-4.0,西,14
1993/05/16,安田記念(G1),晴,16,良,False,3,5,マイネルヨース,牡,6,57.0,81.9,12.0,4.0,東,15
1993/05/16,安田記念(G1),晴,16,良,False,1,1,トモエリージェント,牡,6,57.0,97.2,13.0,-8.0,東,16
2017/11/25,キャピタルS(OP),晴,18,良,False,2,4,ダイワキャグニー,牡,3,55.0,3.7,1.0,8.0,東,1
2017/11/25,キャピタルS(OP),晴,18,良,False,1,2,サトノアレス,牡,3,55.0,4.3,2.0,6.0,東,2
2017/11/25,キャピタルS(OP),晴,18,良,False,7,13,レアリスタ,牡,5,56.0,5.6,3.0,-6.0,東,3
2017/11/25,キャピタルS(OP),晴,18,良,False,8,18,サンライズメジャー,牡,8,56.0,42.7,11.0,2.0,西,4
2017/11/25,キャピタルS(OP),晴,18,良,False,1,1,マイネルアウラート,牡,6,56.0,62.6,12.0,6.0,東,5
2017/11/25,キャピタルS(OP),晴,18,良,False,6,12,マイネルハニー,牡,4,57.0,18.3,7.0,0.0,東,6
2017/11/25,キャピタルS(OP),晴,18,良,False,4,8,トウショウドラフタ,牡,4,56.0,105.4,15.0,2.0,東,7
2017/11/25,キャピタルS(OP),晴,18,良,False,5,10,ダノンプラチナ,牡,5,56.0,8.0,5.0,-10.0,東,8
2017/11/25,キャピタルS(OP),晴,18,良,False,8,16,ダノンリバティ,牡,5,56.0,7.0,4.0,0.0,西,9
2017/11/25,キャピタルS(OP),晴,18,良,False,7,14,アウトライアーズ,牡,3,55.0,24.6,8.0,24.0,東,10
2017/11/25,キャピタルS(OP),晴,18,良,False,7,15,ロードクエスト,牡,4,56.0,15.4,6.0,0.0,東,11
2017/11/25,キャピタルS(OP),晴,18,良,False,2,3,ピンポン,牡,7,56.0,386.6,17.0,0.0,西,12
2017/11/25,キャピタルS(OP),晴,18,良,False,3,5,オールザゴー,牡,3,55.0,87.1,13.0,6.0,西,13
2017/11/25,キャピタルS(OP),晴,18,良,False,5,9,ラングレー,牡,6,56.0,102.7,14.0,-4.0,西,14
2017/11/25,キャピタルS(OP),晴,18,良,False,6,11,ロジチャリス,牡,5,57.0,27.3,9.0,-6.0,東,15
2017/11/25,キャピタルS(OP),晴,18,良,False,3,6,ミュゼエイリアン,セ,5,56.0,221.2,16.0,6.0,東,16
2017/11/25,キャピタルS(OP),晴,18,良,False,4,7,オートクレール,牝,6,54.0,32.7,10.0,2.0,東,17
2017/11/25,キャピタルS(OP),晴,18,良,False,8,17,マイネルホウオウ,牡,7,58.0,419.9,18.0,0.0,東,18
1996/01/07,京成杯(G3),晴,14,良,False,4,6,サクラスピードオー,牡,4,55.0,4.6,2.0,-6.0,東,1
1996/01/07,京成杯(G3),晴,14,良,False,5,8,ユノペンタゴン,牡,4,55.0,18.3,6.0,4.0,西,2
1996/01/07,京成杯(G3),晴,14,良,False,7,12,シロヤマボールド,牡,4,55.0,7.4,3.0,0.0,東,3
1996/01/07,京成杯(G3),晴,14,良,False,5,9,モンテバロン,牡,4,55.0,24.7,8.0,-4.0,東,4
1996/01/07,京成杯(G3),晴,14,良,False,3,4,スギノハヤカゼ,牡,4,55.0,17.6,5.0,-4.0,西,5
1996/01/07,京成杯(G3),晴,14,良,False,6,11,アービルサンゴッド,牡,4,55.0,53.1,9.0,-2.0,東,6
1996/01/07,京成杯(G3),晴,14,良,False,6,10,エイシンガイモン,牡,4,56.0,1.7,1.0,-2.0,西,7
1996/01/07,京成杯(G3),晴,14,良,False,3,5,スキーミュージック,牡,4,55.0,17.1,4.0,-4.0,西,8
1996/01/07,京成杯(G3),晴,14,良,False,8,14,ザゴールド,牡,4,55.0,95.9,12.0,4.0,西,9
1996/01/07,京成杯(G3),晴,14,良,False,2,3,マイネルスピリット,牡,4,55.0,243.4,13.0,-10.0,東,10
